,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price
271,271,12057.0,islamabad,t3ts,Hot Fish 24/7,hot-fish-24-7,1.0,,[],3.3,19.0,[],False,False,,,,,,,['seafood'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",82.0,Seafood,seafood,True,,,,271,https://www.foodpanda.pk/restaurant/t3ts/hot-fish-24-7,".Plot # 786,street13-c E-11/4 islamabad.",Islamabad,33.694583,72.98436099999999,809.38
272,272,55179.0,islamabad,m2iz,La Sante,la-sante,3.0,,[],4.2,50.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'sandwiches']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,272,https://www.foodpanda.pk/restaurant/m2iz/la-sante,"Gritfit Studio, 2nd Floor, Al- Karam Plaza, F-11, Islamabad",Islamabad,33.68445396,72.98586892,466.0
273,273,1766.0,islamabad,s0db,Pizza Originale - F 11,pizza-originale-f-11,3.0,Top Packaging,"[{'code': 'FREETEXT', 'text': 'Top Packaging'}]",4.2,1482.0,[],False,False,,Pizza Originale - F 11,pizza-originale-f-11,,cv2cf,u34r,"['non-alcoholic-drinks', 'pizza']","[{'id': 124, 'name': 'Thin Crust Pizza', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,273,https://www.foodpanda.pk/restaurant/s0db/pizza-originale-f-11,Islamabad,Islamabad,33.68407,72.98622399999999,527.78
274,274,56257.0,islamabad,syth,Aik Bihari,aik-bihari,3.0,,[],3.7,21.0,[],False,False,,,,,,,['asian'],"[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,274,https://www.foodpanda.pk/restaurant/syth/aik-bihari,Shop 20-21 Al-Ghaffar mall G-11 Markaz,Islamabad,33.66845,72.9987112,1764.44
275,275,35964.0,islamabad,w7hm,Snow Spot (Beverage Expert & Burger),snow-spot-beverage-expert-burger,3.0,,[],3.4,23.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts', 'pakistani', 'burgers']","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 106, 'name': 'Ice Cream Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,275,https://www.foodpanda.pk/restaurant/w7hm/snow-spot-beverage-expert-burger,"876, Street 13-C, E-11/4, Islamabad",Islamabad,33.6947167,72.9842562,515.09
276,276,21705.0,islamabad,n9xf,Xinhua Capital,xinhua-capital_,3.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.4,547.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'chinese', 'seafood']","[{'id': 66, 'name': 'Finger Foods', 'is_halal': False, 'is_vegetarian': False}, {'id': 78, 'name': 'Noodles', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",74.0,Chinese,chinese,True,,,,276,https://www.foodpanda.pk/restaurant/n9xf/xinhua-capital_,"E-11/2, Lower Ground,Imperial Square, Shop 5",Islamabad,33.700012,72.972656,893.14
277,277,23288.0,islamabad,n9zp,Najaf Lahori Food Point,najaf-lahori-food-point,3.0,,[],3.8,89.0,[],False,False,,,,,,,"['pakistani', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,277,https://www.foodpanda.pk/restaurant/n9zp/najaf-lahori-food-point,"Paris Arcade, Near Najeeb Pharmacy, E-11/3 Markaz",Islamabad,33.703187400000004,72.97907990000002,700.24
278,278,67529.0,islamabad,unzx,North Asian Kitchen,north-asian-kitchen,3.0,,[],4.3,28.0,[],False,False,,,,,,,['pakistani'],"[{'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,278,https://www.foodpanda.pk/restaurant/unzx/north-asian-kitchen,"Plot no. 2,Gohlra Mor, Sector E-11, Babo Gee Shopping Mall",Islamabad,33.68977997,72.97527115,494.55
279,279,55182.0,islamabad,i5qi,Ambala grill,ambala-grill,1.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}, {'code': 'FREETEXT', 'text': 'Fast Delivery'}]",4.1,265.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'pizza']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,279,https://www.foodpanda.pk/restaurant/i5qi/ambala-grill,"G-11 Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory",Islamabad,33.668200299999995,72.9985763,365.0
280,280,36416.0,islamabad,w3mx,Bread n Cakes - G11,bread-n-cakes-g11,1.0,,[],3.9,89.0,[],False,False,,Bread n Cakes - G11,bread-n-cakes,,cv5ba,w3mx,"['pakistani', 'desserts', 'non-alcoholic-drinks', 'burgers', 'sandwiches', 'pizza', 'cakes-and-bakery']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,280,https://www.foodpanda.pk/restaurant/w3mx/bread-n-cakes-g11,"Bread n Cakes Near High Choice Cash n Carry Beside Allied Bank G-11 Markaz, Islamabad",Islamabad,33.6692,72.99851,277.73
281,281,66785.0,islamabad,j8lb,Wrap Hub,wrap-hub,3.0,,[],4.5,20.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,281,https://www.foodpanda.pk/restaurant/j8lb/wrap-hub,"Wrap Hub, Ground floor, Fazilat Arcade, G-11 Markaz",Islamabad,33.66871945,72.99918575,227.5
282,282,61873.0,islamabad,o5dv,Shandez,shandez,1.0,,[],3.0,6.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani', 'pizza']","[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,282,https://www.foodpanda.pk/restaurant/o5dv/shandez,"E-11/4, Main Margalla Road, near Aura Grand Enclave, Shandez Restaurant",Islamabad,33.6931064,72.98615140000001,1037.5
283,283,61192.0,islamabad,ei67,Wok & Grill,wok-and-grill,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}, {'code': 'FREETEXT', 'text': 'Fast Delivery'}]",4.0,248.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'chinese', 'burgers']","[{'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",74.0,Chinese,chinese,True,,,,283,https://www.foodpanda.pk/restaurant/ei67/wok-and-grill,"Ground floor, Malik Arcade, Plot no. 26, E-11/2 Markaz, Islamabad",Islamabad,33.70012886,72.97299121,974.41
284,284,30410.0,islamabad,v6ug,Food Mood Eleven,food-mood-eleven,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}]",4.1,145.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,284,https://www.foodpanda.pk/restaurant/v6ug/food-mood-eleven,"SCHS, E-11/2, near Turkiye pizza",Islamabad,33.7004581,72.9734308,465.75
285,285,48878.0,islamabad,o6el,POPPEY'S KITCHEN,poppeys-kitchen,2.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.2,15.0,[],False,False,,,,,,,"['pakistani', 'sandwiches']","[{'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,285,https://www.foodpanda.pk/restaurant/o6el/poppeys-kitchen,"House No. 40, Street 45, Sector G-13/2 Islamabad.",Islamabad,33.6556098,72.9571095,217.25
286,286,50535.0,islamabad,i7lz,Student Shawarma & Burger,student-shawarma-and-burger,1.0,,[],3.6,47.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,286,https://www.foodpanda.pk/restaurant/i7lz/student-shawarma-and-burger,"Near Wellmart, Street No. 15, Sector E-11/4, Islamabad",Islamabad,33.696632,72.98463029999999,177.27
287,287,30259.0,islamabad,v1yz,Table Talk,table-talk-vendor,3.0,,[],3.8,68.0,[],False,False,,,,,,,"['pakistani', 'non-alcoholic-drinks', 'chinese', 'burgers', 'sandwiches']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 104, 'name': 'Chaat', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,287,https://www.foodpanda.pk/restaurant/v1yz/table-talk-vendor,"LG Shop 1-2, Malik Heights 2, Main Double Road E-11/2",Islamabad,33.696690000000004,72.96907,623.91
288,288,17760.0,islamabad,u6xk,Marwat Restaurant,marwat-restaurant,3.0,,[],4.1,187.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 63, 'name': 'Curry', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,288,https://www.foodpanda.pk/restaurant/u6xk/marwat-restaurant,"Shop#11, Ground Floor, Arshad Sharif Plaza, Near Askari Bank, G-11 Markaz",Islamabad,33.669154,72.998243,311.43
289,289,62991.0,islamabad,ss70,Buttni ka Dhaba,buttni-ka-dhaba,2.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",0.0,0.0,[],False,False,,,,,,,['asian'],"[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,289,https://www.foodpanda.pk/restaurant/ss70/buttni-ka-dhaba,flat03 block14c ibn e sina road g.11.3 islamabad,Islamabad,33.6784216,73.00078609999998,232.38
290,290,34308.0,islamabad,v2vf,Bg's Pizza Plus,bg-s-pizza-plus,3.0,,[],3.6,6.0,[],False,False,,,,,,,"['burgers', 'pizza']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,290,https://www.foodpanda.pk/restaurant/v2vf/bg-s-pizza-plus,"Shop 3, L G Professional Arcade Plot 24, near Royali Salon, E-11/3 Markaz",Islamabad,33.70388893,72.97999981,373.33
291,291,68387.0,islamabad,hafl,PizzaNpizza,pizzanpizza,3.0,NEXTGEN_NEW_TAG,"[{'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",0.0,0.0,[],False,False,,,,,,,['fast-food'],"[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,291,https://www.foodpanda.pk/restaurant/hafl/pizzanpizza,"Office#104, 1st Floor, Aria Tower, E11/2 Markaz Rd, F.E.C.H.S. E 11/3 E-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Islamabad,33.697911299999994,72.970838,645.29
292,292,41486.0,islamabad,o5ds,Chi-Pak Chinese,chi-pak-chinese,3.0,,[],3.3,18.0,[],False,False,,,,,,,"['chinese', 'pakistani', 'burgers']","[{'id': 78, 'name': 'Noodles', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,292,https://www.foodpanda.pk/restaurant/o5ds/chi-pak-chinese,"Tariq Market, F-10/2, near Kulcha t Kebab",Islamabad,33.69051,72.998703,256.88
293,293,8147.0,islamabad,t9xa,Lokal Eatout F-11,lokal,3.0,Flat 20% OFF,"[{'code': 'DEAL', 'text': 'Flat 20% OFF'}, {'code': 'FREETEXT', 'text': 'Top Packaging'}]",4.2,1180.0,[],False,False,,,,,,,['pakistani'],"[{'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,293,https://www.foodpanda.pk/restaurant/t9xa/lokal,"Adjacent to Baramda,F-11 Markaz,Isb",Islamabad,33.685064000000004,72.988326,388.0
294,294,53852.0,islamabad,g7nj,"Yaadghar Dahi Ballay, Fresh Salad & Burger Point",yaadghar-dahi-ballay-fresh-salad-and-burger-point,2.0,,[],4.3,91.0,[],False,False,,"New Yaadghar Dahi Ballay, Fresh Salad & Burger Point",new-yaadghar-dahi-ballay-fresh-salad-and-burger-point,,cs3jn,l3bx,"['asian', 'burgers']","[{'id': 78, 'name': 'Noodles', 'is_halal': False, 'is_vegetarian': False}, {'id': 104, 'name': 'Chaat', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,294,https://www.foodpanda.pk/restaurant/g7nj/yaadghar-dahi-ballay-fresh-salad-and-burger-point,Shah nawz plaza g 11 markaz Islamabad shop number 2 near Alrehman pharmacy,Islamabad,33.668472200000004,72.9969722,262.5
295,295,62967.0,islamabad,o9f8,Tiffin by Rustic,tiffin-by-rustic,3.0,,[],3.4,22.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts', 'pakistani']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,295,https://www.foodpanda.pk/restaurant/o9f8/tiffin-by-rustic,"House 57 St # 153 D-12/4 D 12/4 D-12, Islamabad, Islamabad Capital Territory, Pakistan",Islamabad,33.700202600000004,72.95710679999999,530.0
296,296,18498.0,islamabad,u9wu,Mamta Food Corner,mamta-food-corner,2.0,,[],4.3,92.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'burgers', 'sandwiches']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",85.0,Burgers,burgers,True,,,,296,https://www.foodpanda.pk/restaurant/u9wu/mamta-food-corner,Shop 9 Muslim Plaza Gulshan e Khudadad near khudad heights,Islamabad,33.69019,72.97983,432.14
297,297,68436.0,islamabad,m1pj,What a Deal,what-a-deal,2.0,Discount 25% OFF,"[{'code': 'DEAL', 'text': 'Discount 25% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",3.6,9.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'chinese', 'fast-food', 'burgers']",[],86.0,Fast Food,fast-food,True,,,,297,https://www.foodpanda.pk/restaurant/m1pj/what-a-deal,Location alghaffar mall shop no 48,Islamabad,33.6683691,72.9987172,306.9
298,298,46629.0,lahore,p5od,Cool Land Juice Corner,cool-land-juice-corner,2.0,Discount 15% OFF	,"[{'code': 'DEAL', 'text': 'Discount 15% OFF\t'}]",3.9,124.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'healthy-food']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 69, 'name': 'Fruits', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",133.0,Healthy Food,healthy-food,True,,,,298,https://www.foodpanda.pk/restaurant/p5od/cool-land-juice-corner,"Plot 115, Block H Gulberg III, Lahore, Punjab, Pakistan",Lahore,31.4999167,74.3495556,134.84
